symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2021-03-31 00:00:00+00:00,122.15,123.52,121.15,121.65,118323826,119.2128930282,120.5499512635,118.2369381118,118.72491557,118323826,0.0,1.0
AAPL,2021-04-01 00:00:00+00:00,123.0,124.18,122.49,123.66,75089134,120.042454707,121.1940815083,119.5447176997,120.6865849518,75089134,0.0,1.0
AAPL,2021-04-05 00:00:00+00:00,125.9,126.1601,123.07,123.87,88651175,122.8727239643,123.1265698381,120.1107715512,120.8915354842,88651175,0.0,1.0
AAPL,2021-04-06 00:00:00+00:00,126.21,127.13,125.65,126.5,80171253,123.1752699884,124.0731485114,122.6287352353,123.4582969141,80171253,0.0,1.0
AAPL,2021-04-07 00:00:00+00:00,127.9,127.92,125.14,125.83,83466716,124.824633797,124.8441528953,122.1309982279,122.8044071202,83466716,0.0,1.0
AAPL,2021-04-08 00:00:00+00:00,130.36,130.39,128.52,128.95,88844591,127.2254828911,127.2547615386,125.4297258451,125.8493864591,88844591,0.0,1.0
AAPL,2021-04-09 00:00:00+00:00,132.995,133.04,129.47,129.8,106686703,129.7971240956,129.8410420669,126.3568830156,126.678948138,106686703,0.0,1.0
AAPL,2021-04-12 00:00:00+00:00,131.24,132.85,130.63,132.52,91419983,128.0843232175,129.6556106328,127.4889907185,129.3335455104,91419983,0.0,1.0
AAPL,2021-04-13 00:00:00+00:00,134.43,134.66,131.93,132.44,91266545,131.1976194005,131.4220890313,128.7577321097,129.2554691171,91266545,0.0,1.0
AAPL,2021-04-14 00:00:00+00:00,132.03,135.0,131.655,134.94,87222782,128.8553276014,131.7539137028,128.4893445078,131.6953564079,87222782,0.0,1.0
AAPL,2021-04-15 00:00:00+00:00,134.5,135.0,133.64,133.82,89347102,131.2659362447,131.7539137028,130.4266150166,130.6022869016,89347102,0.0,1.0
AAPL,2021-04-16 00:00:00+00:00,134.16,134.67,133.28,134.3,84922386,130.9341115731,131.4318485804,130.0752712468,131.0707452614,84922386,0.0,1.0
AAPL,2021-04-19 00:00:00+00:00,134.84,135.47,133.34,133.51,94264215,131.5977609162,132.2126125135,130.1338285417,130.2997408775,94264215,0.0,1.0
